OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM
12486,1986,CA,CCO,LAC,GODDE FIRE,00921401,1986/06/25 00:00:00+00,1970/01/01 00:00:00+00,14,,,345.7253418,,1,00004486
12487,1986,CA,CCO,LAC,JUNIPER FIRE,00922432,1986/08/23 00:00:00+00,1970/01/01 00:00:00+00,14,,,268.6887207,,1,00000586
12488,1986,CA,CCO,LAC,SAN FRANCISQUITO FIRE,00921116,1986/08/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,938.83587646,,1,00000486
12489,1986,CA,CCO,LAC,HASLEY FIRE,009276?1,1986/09/03 00:00:00+00,1970/01/01 00:00:00+00,14,,,379.07562256,,1,00049297
12490,1986,CA,CCO,LAC,DEL VALLE FIRE,00927639,1986/08/25 00:00:00+00,1970/01/01 00:00:00+00,14,,,41.33186722,,1,00000286
12491,1986,CA,CCO,LAC,TRASH CYN FIRE,00921079,1986/06/09 00:00:00+00,1970/01/01 00:00:00+00,14,,,117.69597626,,1,00003786
12492,1986,CA,CCO,LAC,BROWNS FIRE,00367512,1986/06/29 00:00:00+00,1970/01/01 00:00:00+00,14,,,118.25726318,,1,00000886
12493,1986,CA,CCO,LAC,FLINTRIDGE FIRE,00248235,1986/08/19 00:00:00+00,1970/01/01 00:00:00+00,14,,,84.5796051,,1,00000586
12494,1987,CA,BLM,NOD, ,00000000,1987/09/13 00:00:00+00,1970/01/01 00:00:00+00,7,,15,15.02658463,,1,0000D457
12495,1999,CA,BLM,NOD,LAKE,00000000,1999/08/15 00:00:00+00,1970/01/01 00:00:00+00,14,,9,8.45867062,,1,0000U614
12496,1999,CA,BLM,NOD,LAKE2,00000000,1999/09/25 00:00:00+00,1970/01/01 00:00:00+00,14,,2928,2840.59912109,,1,0000Z324
12497,1999,CA,BLM,NOD,ERQUIAGA,00000000,1999/08/19 00:00:00+00,1970/01/01 00:00:00+00,14,,24,27.37184906,,1,0000D661
12498,1999,CA,BLM,NOD,ANNIE,00000000,1999/08/23 00:00:00+00,1970/01/01 00:00:00+00,1,,640,638.67895508,,1,0000U644
12499,2001,CA,BLM,NOD,COWHEAD,00000000,2001/08/08 00:00:00+00,1970/01/01 00:00:00+00,1,,709,710.47253418,,1,0000D438
12500,2001,CA,BLM,NOD,FANDANGO,00000000,2001/06/24 00:00:00+00,1970/01/01 00:00:00+00,10,,30,30.72956467,,1,0000D409
12501,1997,CA,BLM,NOD,BOOT,00000000,1997/09/26 00:00:00+00,1970/01/01 00:00:00+00,18,,,1.05657125,,1,0000D468
12502,1997,CA,BLM,NOD,CLARKS,00000000,1997/08/31 00:00:00+00,1970/01/01 00:00:00+00,4,,,16.43079376,,1,0000D451
12503,1945,CA,BLM,NOD, ,00000000,1945/07/22 00:00:00+00,1970/01/01 00:00:00+00,14,,90,76.68540955,,1,00000000
12504,1994,CA,BLM,NOD, ,00000000,1994/07/30 00:00:00+00,1970/01/01 00:00:00+00,1,,40,44.22767258,,1,0000D372
12505,2004,CA,CCO,KRN,WEST,04-33440,2004/06/18 00:00:00+00,2004/06/19 00:00:00+00,7,,566.6,566.65209961,8,1,00033440
12506,2004,CA,BLM,BBD,CAMP,04-37555,2004/07/22 00:00:00+00,2004/07/23 00:00:00+00,6,,691.41,691.69873047,8,1,00037555
12507,2004,CA,CDF,SLU,NIPOMO,00003219,2004/05/05 00:00:00+00,2004/05/05 00:00:00+00,14,,100,83.91480255,6,1,00000123
12508,2004,CA,CDF,SLU,AIRCRAFT,00003084,2004/05/01 00:00:00+00,2004/05/01 00:00:00+00,2,,100,126.65468597,6,1,00000110
12509,2004,CA,CDF,SLU,MCMILLAN,00005774,2004/07/30 00:00:00+00,2004/07/30 00:00:00+00,2,,75,87.68444061,6,1,00000301
12510,2004,CA,CDF,SLU,PILITAS,00003553,2004/05/20 00:00:00+00,2004/05/20 00:00:00+00,10,,60,85.45793915,6,1,00000148
12511,2004,CA,CCO,SBC,JALAMA,00005251,2004/07/19 00:00:00+00,2004/07/19 00:00:00+00,9,,320,333.04089355,6,1,00005251
12512,2004,CA,CCO,SBC,HWY166,00003897,2004/05/30 00:00:00+00,2004/05/30 00:00:00+00,10,,60,65.16033173,6,1,00003897
12513,2004,CA,CDF,RRU,COTTONWOOD,00038418,2004/05/12 00:00:00+00,2004/05/15 00:00:00+00,3,,1845,1819.37609863,8,1,00000763
12514,2004,CA,CCO,ORC,IRVINE,04034180,2004/06/06 00:00:00+00,2004/06/09 00:00:00+00,7,,57,52.98566055,8,1,04034180
12515,1996,CA,CDF,BDU,BRYANT FIRE(WESTERN PORT),00000999,1996/09/09 00:00:00+00,1970/01/01 00:00:00+00,14,,,80.17757416,,1,00000000
12516,1996,CA,CCO,VNC,ALISO II,00000000,1996/11/12 00:00:00+00,1970/01/01 00:00:00+00,14,,,551.62854004,,1,00000000
12517,1996,CA,CCO,VNC,SEXTON II,00000000,1996/09/24 00:00:00+00,1970/01/01 00:00:00+00,14,,,476.75692749,,1,00000000
12518,1996,CA,CCO,VNC,DENNISON PARK,00000000,1996/04/17 00:00:00+00,1970/01/01 00:00:00+00,14,,,33.76981354,,1,00000000
12519,1996,CA,CCO,VNC,GRAND,00000000,1996/07/02 00:00:00+00,1970/01/01 00:00:00+00,9,,,10949.52246094,,1,00000000
12520,1997,CA,CDF,MVU,SLAUGHTERHOUSE,00005644,1997/07/30 00:00:00+00,1970/01/01 00:00:00+00,2,,,528.2220459,,1,00001091
12521,1997,CA,CDF,AEU,HICKOK,00006744,1997/06/27 00:00:00+00,1970/01/01 00:00:00+00,9,,,294.46282959,,1,00000246
12522,1997,CA,USF,CNF,EAST GRADE,00000000,1997/03/11 00:00:00+00,1997/03/12 00:00:00+00,9,,335,339.77108765,8,1,00000005
12523,1997,CA,CDF,MMU,DRY CREEK,00007988,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,959.86322021,,1,00011152
12524,1997,CA,CDF,SCU,REDWOOD RETREAT,00001674,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,10,,,90.05139923,,1,00000137
12525,1997,CA,CDF,SCU,STUHR ACCIDENT,00002015,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,10,,,50.11320496,,1,00000199
12526,1997,CA,CDF,TCU,JACK,00004421,1997/07/26 00:00:00+00,1970/01/01 00:00:00+00,7,,,184.92771912,,1,00000625
12527,1997,CA,CDF,TCU,PRIEST,00004409,1997/07/26 00:00:00+00,1970/01/01 00:00:00+00,7,,,167.18196106,,1,00000623
12528,1997,CA,CDF,TCU,PRIEST #2,00005534,1997/09/08 00:00:00+00,1970/01/01 00:00:00+00,7,,,398.39376831,,1,00000762
12529,1997,CA,CDF,TUU,CARANTON,00004279,1997/05/17 00:00:00+00,1970/01/01 00:00:00+00,2,,,165.45002747,,1,00000052
12530,1997,CA,CDF,TUU,LEWIS,00000000,1997/06/06 00:00:00+00,1970/01/01 00:00:00+00,2,,,400.83792114,,1,00005071
12531,1997,CA,CDF,LNU,MARKLEY,00003038,1997/08/03 00:00:00+00,1970/01/01 00:00:00+00,4,,,333.60055542,,1,00000226
12532,1997,CA,CCO,ORC,SANTIAGO,00044623,1997/09/02 00:00:00+00,1970/01/01 00:00:00+00,10,,,338.13793945,,1,00000000
12533,2006,CA,BLM,CDD,MESQUITE,00006806,2006/07/09 00:00:00+00,2006/07/11 00:00:00+00,1, ,586,584.88806152,2,1,0000CXLO
12534,2006,CA,BLM,BBD,BODFISH,00162807,2006/08/13 00:00:00+00,2006/08/13 00:00:00+00,14, ,49,49.06553268,1,1,00162807
12535,1998,CA,USF,MNF,SAN HEDRIN,00000000,1998/08/04 00:00:00+00,1998/08/05 00:00:00+00,7,,15,4.98893833,8,1,00000011
12536,1998,CA,USF,MNF,HAUL,00000000,1998/09/01 00:00:00+00,1998/09/05 00:00:00+00,7,,164,163.96640015,8,1,00000033
12537,1998,CA,CCO,VNC,SOUTH MOUNTAIN,00000000,1998/11/04 00:00:00+00,1970/01/01 00:00:00+00,14,,,116.99369049,,1,00000000
12538,1999,CA,CCO,KRN,TEJON,00000000,1999/07/17 00:00:00+00,1970/01/01 00:00:00+00,10,,,286.32189941,,1,00000000
12539,1999,CA,CCO,KRN,DIGIER,00000000,1999/06/29 00:00:00+00,1970/01/01 00:00:00+00,10,,,649.98522949,,1,00000000
12540,1999,CA,CDF,MMU,PEDRO FIRE,00014490,1999/10/14 00:00:00+00,1970/01/01 00:00:00+00,14,,,176.96478271,,1,00000000
12541,1999,CA,CDF,MMU,MERCED FIRE,00012157,1999/08/30 00:00:00+00,1970/01/01 00:00:00+00,14,,,713.09680176,,1,00000000
12542,1999,CA,CDF,MMU,ROMERO,00008023,1999/06/18 00:00:00+00,1970/01/01 00:00:00+00,14,,,1776.56787109,,1,00000000
12543,1999,CA,CDF,MMU,COULTERVILLE,00012161,1999/09/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,542.8416748,,1,00000000
12544,1999,CA,CDF,MMU,49 FIRE,00009613,1999/07/14 00:00:00+00,1970/01/01 00:00:00+00,14,,,392.30633545,,1,00000000
12545,1999,CA,CDF,NEU,FLORISTON,00009367,1999/07/11 00:00:00+00,1999/07/11 00:00:00+00,7,,,283.32290649,8,1,00000532
12546,1999,CA,CDF,SCU,MODESTO ENERGY,00003643,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,11,,,49.78308105,,1,00000340
12547,1999,CA,CDF,SCU,FORUS,00001987,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,2,,,129.3662262,,1,00000140
12548,1999,CA,CDF,SCU,GREENRIDGE,00002360,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,11,,,100.02746582,,1,00000192
12549,1999,CA,CDF,SCU,MODESTO ENERGY #2,00003749,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,9,,,1200.43395996,,1,00000350
12550,1999,CA,CDF,SCU,CAR,00003738,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,10,,,450.06716919,,1,00000346
12551,1999,CA,CDF,SCU,DYER,00001895,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,11,,,116.00347137,,1,00000128
12552,1999,CA,CDF,SCU,MALECH,00003297,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,2,,,1200.19165039,,1,00000297
12553,1999,CA,CDF,SLU,HIGH FIRE,00002955,1999/07/19 00:00:00+00,1970/01/01 00:00:00+00,14,,,41.07611084,,1,00000106
12554,1999,CA,CDF,SLU,EL POMAR,00002826,1999/07/12 00:00:00+00,1970/01/01 00:00:00+00,14,,,12.24320889,,1,00000104
12555,1993,CA,CCO,KRN,ROUND MTN.,00000000,1993/05/10 00:00:00+00,1970/01/01 00:00:00+00,11,,,833.18121338,,1,00000000
12556,1993,CA,CCO,KRN,MEBANE,00000000,1993/07/28 00:00:00+00,1970/01/01 00:00:00+00,8,,,519.27368164,,1,00000000
12557,1993,CA,CCO,KRN,WELLER,00000000,1993/09/24 00:00:00+00,1970/01/01 00:00:00+00,2,,,1340.78771973,,1,00000000
12558,1993,CA,CCO,KRN,POWER,00000000,1993/05/12 00:00:00+00,1970/01/01 00:00:00+00,7,,,319.47131348,,1,00000000
12559,1993,CA,CCO,KRN,SABODAN,00000000,1993/05/10 00:00:00+00,1970/01/01 00:00:00+00,2,,,2302.15576172,,1,00000000
12560,1993,CA,CCO,KRN,CREE,00000000,1993/06/10 00:00:00+00,1970/01/01 00:00:00+00,11,,,663.62121582,,1,00000000
12561,1993,CA,CCO,KRN,ORCHARD,00000000,1993/06/21 00:00:00+00,1970/01/01 00:00:00+00,1,,,19969.12890625,,1,00000000
12562,1993,CA,CCO,KRN,RESERVE,00000000,1993/06/23 00:00:00+00,1970/01/01 00:00:00+00,14,,,2358.74072266,,1,00000000
12563,1993,CA,CCO,KRN,TAYLOR,00000000,1993/07/27 00:00:00+00,1970/01/01 00:00:00+00,10,,,520.75524902,,1,00000000
12564,1993,CA,CCO,KRN,EAGLE PEAK,00000000,1993/09/14 00:00:00+00,1970/01/01 00:00:00+00,14,,,364.4753418,,1,00000000
12565,1993,CA,CCO,VNC,STECKEL,00000000,1993/10/27 00:00:00+00,1970/01/01 00:00:00+00,14,,,27084.61523438,,1,00000000
12566,1993,CA,CCO,LAC,CHATSWORTH FIRE,00931516,1993/10/27 00:00:00+00,1970/01/01 00:00:00+00,14,,,1931.12744141,,1,00000021
12567,1993,CA,CCO,VNC,GREEN MEADOWS,00000000,1993/10/26 00:00:00+00,1970/01/01 00:00:00+00,14,,,38479.125,,1,00000000
12568,1993,CA,USF,LPF,WHEEL,00000000,1993/10/27 00:00:00+00,1993/11/01 00:00:00+00,9,,1650,1475.55505371,8,1,00000043
12569,1994,CA,CDF,TCU,COPPER #1,00003181,1994/06/29 00:00:00+00,1970/01/01 00:00:00+00,10,,,1143.00170898,,1,00000469
12570,1994,CA,CDF,TCU,COPPER #3,00003183,1994/06/29 00:00:00+00,1970/01/01 00:00:00+00,10,,,277.28387451,,1,00000471
12571,1994,CA,CDF,TCU,COPPER #8,00003209,1994/06/29 00:00:00+00,1970/01/01 00:00:00+00,10,,,1914.05224609,,1,00000480
12572,1994,CA,CDF,TCU,WILLIAMS,00003701,1994/07/17 00:00:00+00,1970/01/01 00:00:00+00,14,,,357.04421997,,1,00000578
12573,1994,CA,CDF,TCU,PARROTTS,00003723,1994/07/18 00:00:00+00,1970/01/01 00:00:00+00,2,,,767.60723877,,1,00000581
12574,1972,CA,USF,MDF,MEARS,00000000,1972/08/31 00:00:00+00,1972/09/01 00:00:00+00,6,,19,8.0297718,8,1,00000084
12575,1994,CA,USF,SRF, ,00000000,1994/07/20 00:00:00+00,1994/07/21 00:00:00+00,1,,9,8.96212292,8,1,00000023
12576,1994,CA,USF,SRF, ,00000000,1994/07/21 00:00:00+00,1994/08/03 00:00:00+00,1,,34,33.85663986,8,1,00000024
12577,1994,CA,USF,SRF, ,00000000,1994/07/21 00:00:00+00,1994/07/29 00:00:00+00,1,,30,29.87250137,8,1,00000043
12578,1994,CA,USF,SRF, ,00000000,1994/07/21 00:00:00+00,1994/07/24 00:00:00+00,1,,15,14.93590927,8,1,00000045
12579,1994,CA,USF,SRF, ,00000000,1994/09/22 00:00:00+00,1994/09/25 00:00:00+00,2,,72,72.29377747,8,1,00501657
12580,1980,CA,USF,SQF, ,00000000,1980/07/27 00:00:00+00,1980/07/28 00:00:00+00,1,,952,676.29418945,8,1,00000063
12581,1980,CA,USF,SQF,LEWIS CREEK,00000000,1980/08/01 00:00:00+00,1980/08/02 00:00:00+00,2,,1450,1923.4810791,8,1,00000112
12582,1980,CA,USF,SQF, ,00000000,1980/06/24 00:00:00+00,1980/06/25 00:00:00+00,7,,20,11.77589703,8,1,00000010
12583,1980,CA,USF,SQF,CALDWELL,00000000,1980/06/21 00:00:00+00,1980/06/22 00:00:00+00,9,,108,109.64605713,8,1,00000014
12584,1980,CA,USF,SQF, ,00000000,1980/07/04 00:00:00+00,1980/07/06 00:00:00+00,10,,709,519.01544189,8,1,00000022
12585,1992,CA,USF,CNF,YSABEL,00000000,1992/06/13 00:00:00+00,1992/06/15 00:00:00+00,9,,650,500.58135986,8,1,00000011
12586,1993,CA,USF,CNF,BODEN,00000000,1993/05/11 00:00:00+00,1993/05/13 00:00:00+00,9,,1300,1630.29321289,8,1,00000006
12587,1994,CA,USF,CNF,SECOND,00000000,1994/06/26 00:00:00+00,1994/07/16 00:00:00+00,9,,5120,5779.10302734,8,1,00000016
12588,1980,CA,USF,MDF,HEATH,00000000,1980/09/05 00:00:00+00,1980/09/06 00:00:00+00,1,,12,28.40800095,8,1,00000097
12589,1980,CA,USF,SRF, ,00000000,1980/07/21 00:00:00+00,1980/07/22 00:00:00+00,2,,4,3.98319602,8,1,00000019
12590,1995,CA,USF,CNF,EL MONTE,00000000,1995/08/27 00:00:00+00,1995/09/03 00:00:00+00,3,,8100,8564.2421875,8,1,00000045
12591,1996,CA,USF,CNF,CEDAR,00000000,1996/06/10 00:00:00+00,1996/06/12 00:00:00+00,4,,483,483.31289673,8,1,00000030
12592,1999,CA,USF,CNF,OROSCO,00000000,1999/08/21 00:00:00+00,1999/08/23 00:00:00+00,9,,180,202.93103027,8,1,00000093
12593,1980,CA,USF,SRF, ,00000000,1980/07/30 00:00:00+00,1980/07/30 00:00:00+00,7,,3,2.98734021,8,1,00000022
12594,1980,CA,USF,SRF, ,00000000,1980/08/13 00:00:00+00,1980/08/13 00:00:00+00,7,,5,4.97891998,8,1,00000028
12595,1998,CA,USF,MDF,BUCHER,00000000,1998/08/21 00:00:00+00,1998/08/21 00:00:00+00,14,,11,11.08818054,8,1,00000058
12596,1998,CA,USF,MDF,NORTH CROWDER,00000000,1998/08/22 00:00:00+00,1998/09/08 00:00:00+00,1,,2693,2693.05493164,8,1,00000060
12597,1998,CA,CDF,SCU,BRUNS,00002734,1998/08/20 00:00:00+00,1970/01/01 00:00:00+00,11,,,100.05688477,,1,00000260
12598,1998,CA,CDF,SCU,DEL PUERTO,00002604,1998/12/10 00:00:00+00,1970/01/01 00:00:00+00,9,,,110.23994446,,1,00000224
12599,1998,CA,CDF,SCU,MT. HOUSE,00002770,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,11,,,68.3853302,,1,00000267
12600,1998,CA,CDF,SCU,BYRON,00001939,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,11,,,55.02110291,,1,00000123
12601,1998,CA,CDF,TCU,HWY 120 #3,00005675,1998/09/08 00:00:00+00,1970/01/01 00:00:00+00,10,,,152.76754761,,1,00000607
12602,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,144.31137085,,1,00000000
12603,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,625.01031494,,1,00000000
12604,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,11140.89941406,,1,00000000
12605,1998,CA,USF,SQF,YANKEE,00000000,1998/08/31 00:00:00+00,1998/09/02 00:00:00+00,9,,1116,1240.66540527,8,1,00000073
12606,1998,CA,USF,SQF,LUCAS,00000000,1998/08/23 00:00:00+00,1998/08/24 00:00:00+00,7,,25,14.61847782,8,1,00000061
12607,1998,CA,USF,MNF,GARCIA,00000000,1998/09/02 00:00:00+00,1998/09/08 00:00:00+00,2,,138,138.33361816,8,1,00000042
12608,1999,CA,CDF,SLU,ARROWBEAR,00002691,1999/07/04 00:00:00+00,1970/01/01 00:00:00+00,14,,,15.90202141,,1,00000105
12609,1997,CA,USF,ANF,FENTON,00000000,1997/07/01 00:00:00+00,1997/07/02 00:00:00+00,9,,80,73.42489624,8,1,00000129
12610,1997,CA,USF,ANF,FERN,00000000,1997/04/18 00:00:00+00,1997/04/24 00:00:00+00,9,,50,41.92315292,8,1,00000050
12611,2000,NV,USF,TOI, ,00000000,2000/07/09 00:00:00+00,1970/01/01 00:00:00+00,14,,,1108.7052002,,1,00000057
12612,2000,NV,USF,TOI, ,00000000,2000/06/29 00:00:00+00,1970/01/01 00:00:00+00,1,,,603.75170898,,1,00000000
12613,1919,CA,USF,LPF, ,00000000,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,14,,,147.42112732,,1,00000200
12614,1984,CA,USF,SNF,SUGARLOAF,00000000,1984/08/04 00:00:00+00,1984/08/05 00:00:00+00,3,,25,16.17265129,8,1,00000128
12615,1984,CA,USF,SNF,BASIN,00000000,1984/09/17 00:00:00+00,1984/09/19 00:00:00+00,1,,450,424.17599487,8,1,00000175
12616,1984,CA,USF,SNF,BALCH,00000000,1984/09/23 00:00:00+00,1984/09/24 00:00:00+00,9,,50,41.46583176,8,1,00000207
12617,1984,CA,USF,LNF, ,00000000,1984/07/06 00:00:00+00,1984/07/07 00:00:00+00,1,,145,713.98132324,8,1,00000028
12618,1995,CA,USF,SRF,HOOPA SERIES,00000000,1995/08/11 00:00:00+00,1995/08/11 00:00:00+00,7,,6,5.97435141,8,1,00000029
12619,1994,CA,USF,SRF, ,00000000,1994/07/21 00:00:00+00,1994/07/31 00:00:00+00,1,,10,9.9574585,8,1,00000059
12620,1994,CA,USF,SRF, ,00000000,1994/07/21 00:00:00+00,1994/07/30 00:00:00+00,1,,33,32.85968399,8,1,00000073
12621,1994,CA,USF,SRF, ,00000000,1994/07/21 00:00:00+00,1994/07/30 00:00:00+00,1,,62,61.73577499,8,1,00501623
12622,1994,CA,USF,SRF, ,00000000,1994/07/21 00:00:00+00,1994/07/30 00:00:00+00,9,,17,16.92749977,8,1,00000075
12623,1994,CA,USF,SRF, ,00000000,1994/07/21 00:00:00+00,1994/07/22 00:00:00+00,1,,47,46.79990768,8,1,00000081
12624,1994,CA,USF,SRF, ,00000000,1994/07/21 00:00:00+00,1994/07/24 00:00:00+00,1,,25,24.89486885,8,1,00000082
12625,1994,CA,USF,SRF, ,00000000,1994/08/04 00:00:00+00,1994/08/05 00:00:00+00,7,,17,16.92869377,8,1,00000086
12626,1989,CA,USF,MNF,VALLEY,00000000,1989/08/02 00:00:00+00,1989/08/08 00:00:00+00,4,,585,557.43945313,8,1,00000019
12627,1989,CA,USF,SQF, ,00000000,1989/08/07 00:00:00+00,1989/08/11 00:00:00+00,4,,18,9.49601078,8,1,00000073
12628,1989,CA,USF,SQF, ,00000000,1989/05/27 00:00:00+00,1989/05/29 00:00:00+00,9,,160,230.52078247,8,1,00000010
12629,1989,CA,USF,SQF,CALKINS,00000000,1989/09/03 00:00:00+00,1989/09/05 00:00:00+00,9,,600,555.06719971,8,1,00000095
12630,1989,CA,USF,KNF,GARNER,00000000,1989/09/08 00:00:00+00,1989/09/10 00:00:00+00,5,,80.5,52.92915344,8,1,00000103
12631,1990,CA,USF,ANF, ,00000000,1990/05/08 00:00:00+00,1990/05/09 00:00:00+00,7,,40,43.21522522,8,1,00000008
12632,1972,CA,USF,BDF, ,00000000,1972/01/15 00:00:00+00,1972/01/18 00:00:00+00,7,,111,104.2570343,8,1,00000001
12633,1972,CA,USF,BDF, ,00000000,1972/07/19 00:00:00+00,1972/07/19 00:00:00+00,8,,18,35.37237167,8,1,00000111
12634,1972,CA,USF,ENF, ,00000000,1972/08/07 00:00:00+00,1972/08/08 00:00:00+00,7,,190,209.02616882,8,1,00000046
12635,1973,CA,USF,SRF, ,00000000,1973/07/16 00:00:00+00,1973/07/17 00:00:00+00,2,,29,28.8776722,8,1,00000017
12636,1973,CA,USF,KNF,BEAR,00000000,1973/07/19 00:00:00+00,1973/07/23 00:00:00+00,1,,16,7.63203907,8,1,00000182
12637,1972,CA,USF,INF, ,00000000,1972/07/18 00:00:00+00,1972/07/19 00:00:00+00,1,,50,62.98163605,8,1,00000091
12638,1972,CA,USF,LNF, ,00000000,1972/08/08 00:00:00+00,1972/08/09 00:00:00+00,1,,120,252.24629211,8,1,00000057
12639,1974,CA,USF,LPF, ,00000000,1974/07/21 00:00:00+00,1974/07/21 00:00:00+00,7,,1800,2652.20092773,8,1,00000051
12640,2012,CA,CCO,KRN,COWBOY,01217096,2012/06/07 00:00:00+00,2012/06/07 00:00:00+00,14,,0.7,0.78177106,1,1,
12641,2012,CA,CCO,KRN,EDMONSTON,01218758,2012/06/22 00:00:00+00,2012/06/22 00:00:00+00,14,,13.09,13.10810375,1,1,
12642,2012,CA,CCO,KRN,EMIGDIO,01219717,2012/06/29 00:00:00+00,2012/06/29 00:00:00+00,14,alt inc # 1586,150,173.27191162,1,1,
12643,2012,CA,CCO,KRN,GRAPEVINE,01218491,2012/06/18 00:00:00+00,2012/06/18 00:00:00+00,14,Alt Fed inc# 018491,214,206.09883118,1,1,
12644,2012,CA,CCO,KRN,HILL,01218764,2012/06/21 00:00:00+00,2012/06/21 00:00:00+00,14,,14.5,14.68506336,1,1,
12645,2012,CA,CCO,KRN,HISTORY,01223853,2012/07/30 00:00:00+00,2012/07/30 00:00:00+00,14,,0.75,0.31963056,1,1,
12646,2012,CA,CCO,KRN,HOOPER,01237018,2012/11/24 00:00:00+00,2012/11/24 00:00:00+00,14,,4.16,4.33349514,1,1,
12647,2012,CA,CCO,KRN,JACK,01218949,2012/06/23 00:00:00+00,2012/06/23 00:00:00+00,14,,14.5,14.42359161,1,1,
12648,2012,CA,CCO,KRN,KECKS,01221206,2012/07/08 00:00:00+00,2012/07/08 00:00:00+00,14,,198,196.36569214,1,1,
12649,2012,CA,CCO,KRN,KEYSTONE,01220548,2012/07/04 00:00:00+00,2012/07/04 00:00:00+00,3,,0,0.63505155,1,1,
12650,2012,CA,CCO,KRN,LANCER,01221213,2012/07/08 00:00:00+00,2012/07/08 00:00:00+00,14,,29.3,29.23740959,1,1,
12651,2012,CA,CCO,KRN,LAVAL,01216604,2012/06/03 00:00:00+00,2013/06/03 00:00:00+00,14,,41,41.16521072,1,1,
12652,2012,CA,CCO,KRN,LERDO,01204222,2012/02/10 00:00:00+00,2012/02/10 00:00:00+00,14,,1,22.81752586,1,1,
12653,2012,CA,CCO,KRN,LERDO,01217150,2012/06/08 00:00:00+00,2012/06/08 00:00:00+00,14,,4.09,3.50599837,1,1,
12654,2012,CA,CCO,KRN,NINE,01203205,2012/01/31 00:00:00+00,2012/01/31 00:00:00+00,14,,8.21,8.37477016,1,1,
12655,2012,CA,CCO,KRN,PASADENA,01214560,2012/05/16 00:00:00+00,2012/05/16 00:00:00+00,14,,0.7,0.71495622,1,1,
12656,2012,CA,CCO,KRN,PRISON,01220178,2012/07/02 00:00:00+00,2012/07/02 00:00:00+00,14,,33,33.21029663,1,1,
12657,2012,CA,CCO,KRN,RANCHO,01216374,2012/06/01 00:00:00+00,2012/06/01 00:00:00+00,14,,7.5,5.6185503,1,1,
12658,2012,CA,CCO,KRN,SAND,01222306,2012/07/17 00:00:00+00,2012/07/17 00:00:00+00,14,Alt inc # 22306,1428,1428.45422363,2,1,
12659,2012,CA,CCO,KRN,SIERRA,01214717,2012/05/17 00:00:00+00,2012/05/17 00:00:00+00,14,,3.4,3.38170028,1,1,
12660,2012,CA,CCO,KRN,SOUTH,01223744,2012/07/29 00:00:00+00,2012/08/01 00:00:00+00,14,Alternate Fed Inc# 2404,271,245.71257019,1,1,
12661,2012,CA,CCO,KRN,TEXCO,01209842,2012/04/03 00:00:00+00,2012/04/03 00:00:00+00,14,,0,17.54578972,1,1,
12662,2012,CA,CCO,KRN,TUCKER,01215588,2012/05/25 00:00:00+00,2012/05/25 00:00:00+00,14,,0,0.60456705,1,1,
12663,2012,CA,CCO,KRN,TUCKER,01233927,2012/10/27 00:00:00+00,2012/10/27 00:00:00+00,14,,2.5,2.45400667,1,1,
12664,2012,CA,CCO,KRN,TWINS,01217510,2012/06/11 00:00:00+00,2012/06/11 00:00:00+00,14,,131.7,130.06954956,1,1,
12665,2012,CA,CCO,KRN,VISTA,01218733,2012/06/22 00:00:00+00,2012/06/22 00:00:00+00,14,,1,1.113958,1,1,
12666,1995,CA,NPS,KNP,MOTORNATU,00000000,1995/08/08 00:00:00+00,1995/08/09 00:00:00+00,18,,31.7,20.68833351,8,1,00000035
12667,2003,CA,NPS,KNP,PARADISE 2,00000000,2003/09/27 00:00:00+00,2003/12/15 00:00:00+00,1,,1297,1297.06164551,7,1,00000101
12668,2003,CA,NPS,KNP,EAST FORK,00000000,2003/09/03 00:00:00+00,2003/11/12 00:00:00+00,1,,25,24.76123428,7,2,00000084
12669,2003,CA,NPS,KNP,COFFEEPOT,00000000,2003/07/24 00:00:00+00,2003/07/27 00:00:00+00,1,,15,14.98248386,1,1,00000034
